doi,halId
10.1002/path.5095,inserm-02390385
10.1002/path.5224,
10.1002/pbc.25556,
10.1002/pbc.26192,
10.1002/pbc.26365,hal-02558637
10.1002/pbc.26457,
10.1002/pbc.26693,
10.1002/pbc.27495,
10.1002/pbc.27548,inserm-02413178
10.1002/pbc.28032,
10.1002/pd.1271,
10.1002/pd.1802,
10.1002/pd.2727,
10.1002/pd.4321,
10.1002/pd.4478,hal-01116594
10.1002/pd.4522,
10.1002/pd.4613,
10.1002/pd.4630,
10.1002/pd.4700,
10.1002/pd.4717,
10.1002/pd.4756,
10.1002/pd.4817,
10.1002/pd.5157,
10.1002/pd.5189,hal-01741186
10.1002/pd.5246,
10.1002/pd.5263,
10.1002/pd.5280,hal-02077392
10.1002/pd.5392,hal-02611258
10.1002/pd.5449,
10.1002/pd.5498,
10.1002/pd.5518,hal-02343373
10.1002/pd.733,
10.1002/pds.3639,hal-01969380
10.1002/pds.3772,hal-02006072
10.1002/pds.3933,
10.1002/pds.3968,
10.1002/pds.4265,
10.1002/pds.4898,hal-02303579
10.1002/pds.4921,
10.1002/pip.2807,
10.1002/pip.2987,hal-02327798
10.1002/pip.3096,hal-02072942
10.1002/poi3.127,
10.1002/pola.27526,
10.1002/pola.27772,
10.1002/pola.29416,hal-02491498
10.1002/pon.5302,
10.1002/pon.5470,
10.1002/ppp.1929,hal-01584243
10.1002/ppp.1995,hal-02538303
10.1002/ppul.25142,
10.1002/pro.3166,hal-02176780
10.1002/pros.23289,
10.1002/pros.23429,
10.1002/pros.23654,
10.1002/pros.23732,
10.1002/pros.23888,
10.1002/psc.3165,hal-02348748
10.1002/pssa.201532206,hal-01364081
10.1002/pssa.201532230,hal-01864863
10.1002/pssa.201700402,hal-02976919
10.1002/pssa.201700466,hal-02441414
10.1002/pssa.201900581,
10.1002/pssb.201900199,hal-02392919
10.1002/pssc.201510106,
10.1002/pssc.201510268,hal-02073118
10.1002/pssc.201510276,
10.1002/pssc.201510308,
10.1002/pssc.201600001,
10.1002/pssc.201700173,
10.1002/pssc.201700181,
10.1002/pst.1873,
10.1002/pst.1942,
10.1002/qj.2355,hal-00955990
10.1002/qj.2368,hal-00989750
10.1002/qj.2392,hal-00998696
10.1002/qj.2483,hal-01076178
10.1002/qj.2587,insu-01204548
10.1002/qj.2611,hal-01198693
10.1002/qj.2618,insu-01175685
10.1002/qj.2657,insu-01186404
10.1002/qj.2671,insu-01202312
10.1002/qj.2674,insu-01203522
10.1002/qj.2710,insu-01230067
10.1002/qj.2717,insu-01242008
10.1002/qj.2725,insu-01246578
10.1002/qj.2767,insu-01275554
10.1002/qj.2799,insu-01293204
10.1002/qj.2851,insu-01327507
10.1002/qj.2856,insu-01356062
10.1002/qj.2978,insu-01413157
10.1002/qj.3110,insu-01563248
10.1002/qj.3201,insu-01634372
10.1002/qj.3210,insu-01648318
10.1002/qj.3246,insu-01706761
10.1002/qj.3273,
10.1002/qj.3283,insu-01811451
10.1002/qj.3298,
10.1002/qj.3299,
10.1002/qj.3327,insu-01835687
10.1002/qj.3335,
10.1002/qj.3402,insu-01877894
10.1002/qj.3465,
10.1002/qj.3492,insu-01998580
10.1002/qj.3505,
10.1002/qj.3524,hal-02334272
10.1002/qj.3640,insu-02285578
10.1002/qj.3662,
10.1002/qre.1650,
10.1002/qua.26088,hal-02368423
10.1002/rcm.5252,
10.1002/rcm.7448,hal-01415068
10.1002/rcm.7678,hal-01458007
10.1002/rcm.7771,insu-01385200
10.1002/rcm.8048,hal-02350379
10.1002/rcm.8228,hal-02528947
10.1002/rcm.8244,insu-01854950
10.1002/rcm.8385,hal-02938578
10.1002/rcm.8659,
10.1002/rcm.8684,
10.1002/rcr2.61,
10.1002/rnc.3407,hal-02307516
10.1002/rsa.20500,
10.1002/rsa.20567,hal-02063524
10.1002/rsa.20618,
10.1002/sec.1316,
10.1002/sia.6436,hal-01803793
10.1002/sia.6441,cea-01858461
10.1002/sim.3114,
10.1002/sim.6734,
10.1002/sim.6846,
10.1002/sim.6927,
10.1002/sim.6942,
10.1002/sim.7407,
10.1002/sim.7439,
10.1002/sim.7640,
10.1002/sim.7818,hal-01857721
10.1002/sim.8455,
10.1002/sim.8550,
10.1002/sm2.19,
10.1002/sm2.8,
10.1002/smi.2807,
10.1002/smll.200701200,
10.1002/smll.201801038,hal-01799107
10.1002/smll.201801900,cea-01857264
10.1002/smll.201870182,hal-02367432
10.1002/sta4.145,
10.1002/stem.3160,
10.1002/sys.21413,
10.1002/tox.22185,
10.1002/uog.1109,
10.1002/uog.13390,
10.1002/uog.14755,hal-01730762
10.1002/uog.14785,hal-02560857
10.1002/uog.14888,
10.1002/uog.14951,hal-02559103
10.1002/uog.15875,
10.1002/uog.15968,
10.1002/uog.17315,
10.1002/uog.17463,
10.1002/uog.18911,
10.1002/uog.18928,hal-02006559
10.1002/uog.19059,hal-02548570
10.1002/uog.19088,
10.1002/uog.2659,
10.1002/wcc.380,hal-01587354
10.1002/wcc.409,hal-01872948
10.1002/zaac.201700260,
10.1002/zamm.201700208,hal-02169455
10.1007%2fs10654-017-0229-z,hal-01704741
10.1007/128_2014_550,
10.1007/698_2019_386,hal-02894958
10.1007/7081_2015_146,
10.1007/8904_2017_28,
10.1007/978-1-137-30553-4_8,
10.1007/978-1-4039-0537-6_08,
10.1007/978-1-4899-7993-3_1080-2,hal-01660649
10.1007/978-1-4899-7993-3_1088-2,hal-01656691
10.1007/978-1-4899-7993-3_80672-1,hal-02349304
10.1007/978-1-4939-3395-2_5,
10.1007/978-1-4939-7051-3_6,
10.1007/978-1-4939-7374-3_12,
10.1007/978-1-4939-7459-7_1,
10.1007/978-1-4939-8651-4_24,
10.1007/978-1-4939-9065-8_5,
10.1007/978-1-4939-9814-2_5,
10.1007/978-3 -030-01424-7_65,hal-01911136
10.1007/978-3-030-01325-7_2,
10.1007/978-3-030-01424-7_65,
10.1007/978-3-030-01692-0_26,
10.1007/978-3-030-01692-0_42,
10.1007/978-3-030-02227-3_4,hal-02168263
10.1007/978-3-030-03095-7_24,hal-02192778
10.1007/978-3-030-03101-5_14,
10.1007/978-3-030-03232-6_26,
10.1007/978-3-030-03232-6_6,hal-01974902
10.1007/978-3-030-03320-0_53,
10.1007/978-3-030-03332-3_14,
10.1007/978-3-030-04639-2_143,
10.1007/978-3-030-04639-2_22,
10.1007/978-3-030-05081-8_1,hal-02508229
10.1007/978-3-030-05081-8_4,
10.1007/978-3-030-05081-8_5,
10.1007/978-3-030-05198-3_3,
10.1007/978-3-030-05481-6_8,
10.1007/978-3-030-10549-5_12,hal-02129605
10.1007/978-3-030-10549-5_59,hal-01890132
10.1007/978-3-030-10737-6_20,
10.1007/978-3-030-11039-0_8,hal-02066989
10.1007/978-3-030-11548-7_17,
10.1007/978-3-030-11987-4_3,
10.1007/978-3-030-12146-4_7,
10.1007/978-3-030-12612-4_14,hal-02139910
10.1007/978-3-030-14799-0_57,hal-02352547
10.1007/978-3-030-15387-8_8,halshs-02437239
10.1007/978-3-030-16031-9_12,
10.1007/978-3-030-17659-4_26,
10.1007/978-3-030-19715-5_9,insu-02293734
10.1007/978-3-030-19945-6_23,
10.1007/978-3-030-20951-3_20,
10.1007/978-3-030-21952-9_23,hal-02168212
10.1007/978-3-030-22741-8_34,hal-02333356
10.1007/978-3-030-22741-8_47,
10.1007/978-3-030-23281-8_11,
10.1007/978-3-030-23943-5_23,insu-02264966
10.1007/978-3-030-25606-7,
10.1007/978-3-030-25606-7_1,
10.1007/978-3-030-25606-7_10,
10.1007/978-3-030-25606-7_18,
10.1007/978-3-030-26017-0,
10.1007/978-3-030-26017-0_16,
10.1007/978-3-030-28535-7,hal-02375632
10.1007/978-3-030-28596-8_16,
10.1007/978-3-030-29400-7_30,cea-02404825
10.1007/978-3-030-29400-7_34,hal-02564972
10.1007/978-3-030-30490-4_54,
10.1007/978-3-030-30530-7_9,hal-02190863
10.1007/978-3-030-30760-8_40,
10.1007/978-3-030-32872-6_21,
10.1007/978-3-030-33716-2_1,
10.1007/978-3-030-34578-5_10,hal-02388349
10.1007/978-3-030-35423-7_1,
10.1007/978-3-319-01824-9,
10.1007/978-3-319-04507-8_77-1,hal-02411648
10.1007/978-3-319-07680-5_12,
10.1007/978-3-319-09528-8_10,
10.1007/978-3-319-09528-8_2,
10.1007/978-3-319-11140-7_21,
10.1007/978-3-319-11961-8_23,
10.1007/978-3-319-12583-1_2,
10.1007/978-3-319-14860-1_7,
10.1007/978-3-319-14938-7_7,
10.1007/978-3-319-16568-4_16,
10.1007/978-3-319-17996-4_33,
10.1007/978-3-319-18579-8_6,hal-01309371
10.1007/978-3-319-18585-9,hal-01200589
10.1007/978-3-319-18585-9_19,hal-01081795
10.1007/978-3-319-18615-3_35,
10.1007/978-3-319-19390-8_70,
10.1007/978-3-319-19419-6_34,
10.1007/978-3-319-19578-0_33,
10.1007/978-3-319-20086-6_18,
10.1007/978-3-319-20466-6_62,
10.1007/978-3-319-22099-4,hal-01256173
10.1007/978-3-319-22099-4_2,
10.1007/978-3-319-22099-4_3,
10.1007/978-3-319-22099-4_4,
10.1007/978-3-319-22189-2,hal-02560964
10.1007/978-3-319-22189-2_1,hal-02560944
10.1007/978-3-319-22189-2_8,hal-02560954
10.1007/978-3-319-22264-6_12,
10.1007/978-3-319-22554-8_2,
10.1007/978-3-319-22635-4_20,hal-01255053
10.1007/978-3-319-22635-4_22,
10.1007/978-3-319-22635-4_29,
10.1007/978-3-319-23144-0_13,
10.1007/978-3-319-24409-9_8,
10.1007/978-3-319-24478-5_13,insu-01272473
10.1007/978-3-319-24478-5_14,hal-02997305
10.1007/978-3-319-24478-5_35,
10.1007/978-3-319-24478-5_74,
10.1007/978-3-319-25040-3_64,hal-01351753
10.1007/978-3-319-25040-3_7,
10.1007/978-3-319-25264-3_36,
10.1007/978-3-319-25639-9_15,
10.1007/978-3-319-25747-1_28,
10.1007/978-3-319-25802-7_2,
10.1007/978-3-319-25802-7_5,
10.1007/978-3-319-25903-1_14,
10.1007/978-3-319-26148-5_3,hal-01254951
10.1007/978-3-319-26282-6_6,
10.1007/978-3-319-27099-9_3,
10.1007/978-3-319-27659-5_28,
10.1007/978-3-319-27729-5_10,hal-01213901
10.1007/978-3-319-27753-0_6,
10.1007/978-3-319-28537-5_4,
10.1007/978-3-319-28800-0_5,
10.1007/978-3-319-29091-1_3,
10.1007/978-3-319-29360-8_16,cea-01832761
10.1007/978-3-319-29975-4_3,hal-02173639
10.1007/978-3-319-30648-3_162-1,insu-01676281
10.1007/978-3-319-30648-3_48-1,insu-01693888
10.1007/978-3-319-31301-6_12,hal-02177216
10.1007/978-3-319-32507-1_2,
10.1007/978-3-319-35095-0_176,insu-01367882
10.1007/978-3-319-39193-9_207-1,insu-01461485
10.1007/978-3-319-41000-5_64,
10.1007/978-3-319-41009-8_48,
10.1007/978-3-319-41009-8_49,
10.1007/978-3-319-41075-3_4,
10.1007/978-3-319-41754-7_9,hal-01757151
10.1007/978-3-319-43283-0_9,hal-02176878
10.1007/978-3-319-43659-3_18,hal-01417211
10.1007/978-3-319-43696-8_18,
10.1007/978-3-319-43904-4_1,hal-01449260
10.1007/978-3-319-44465-9,hal-01403845
10.1007/978-3-319-44465-9_13,hal-02063526
10.1007/978-3-319-44465-9_5,
10.1007/978-3-319-44507-6_11,
10.1007/978-3-319-45680-5_19,hal-02173643
10.1007/978-3-319-46263-9_8,hal-01791243
10.1007/978-3-319-46295-0_38,hal-01558264
10.1007/978-3-319-47217-1_14,
10.1007/978-3-319-47217-1_15,
10.1007/978-3-319-47602-5_22,
10.1007/978-3-319-47602-5_7,hal-01757142
10.1007/978-3-319-48472-3_28,hal-01432245
10.1007/978-3-319-48472-3_44,
10.1007/978-3-319-48472-3_57,hal-02352913
10.1007/978-3-319-49022-9_7,
10.1007/978-3-319-49103-5_24,
10.1007/978-3-319-49103-5_8,
10.1007/978-3-319-49530-9,hal-02177219
10.1007/978-3-319-49890-4_1,hal-02176875
10.1007/978-3-319-50097-3,
10.1007/978-3-319-50097-3_1,
10.1007/978-3-319-50097-3_10,
10.1007/978-3-319-50097-3_11,
10.1007/978-3-319-50097-3_12,
10.1007/978-3-319-50097-3_2,
10.1007/978-3-319-50097-3_3,
10.1007/978-3-319-50097-3_4,
10.1007/978-3-319-50097-3_5,
10.1007/978-3-319-50097-3_6,
10.1007/978-3-319-50097-3_7,
10.1007/978-3-319-50097-3_8,
10.1007/978-3-319-50097-3_9,
10.1007/978-3-319-50932-7_10,
10.1007/978-3-319-53832-7_1,
10.1007/978-3-319-54472-4_24,
10.1007/978-3-319-54876-0_16,hal-02066986
10.1007/978-3-319-55333-7_162,
10.1007/978-3-319-55333-7_48,
10.1007/978-3-319-56994-9_67,
10.1007/978-3-319-57394-6_7,hal-02173689
10.1007/978-3-319-57394-6_8,
10.1007/978-3-319-57559-9_44,
10.1007/978-3-319-57645-9_85,hal-01653364
10.1007/978-3-319-57666-4_4,
10.1007/978-3-319-57861-3_19,hal-01740225
10.1007/978-3-319-58971-8_5,hal-02134145
10.1007/978-3-319-59489-7_14,insu-02092091
10.1007/978-3-319-59489-7_16,
10.1007/978-3-319-59489-7_18,
10.1007/978-3-319-59489-7_6,
10.1007/978-3-319-59536-8_10,hal-01629076
10.1007/978-3-319-59758-4_3,hal-01586455
10.1007/978-3-319-61361-1_6,
10.1007/978-3-319-61428-1_1,hal-01685254
10.1007/978-3-319-62594-2_5,
10.1007/978-3-319-63163-9_9,
10.1007/978-3-319-64119-5_6,
10.1007/978-3-319-64367-0_26,
10.1007/978-3-319-64483-7_12,
10.1007/978-3-319-65575-8_8,
10.1007/978-3-319-66697-6_95,
10.1007/978-3-319-67244-1_22,cea-02435083
10.1007/978-3-319-67504-6_27,
10.1007/978-3-319-67540-4_9,
10.1007/978-3-319-67630-2_23,hal-02129651
10.1007/978-3-319-68103-0_3,
10.1007/978-3-319-68136-8_24,hal-02352943
10.1007/978-3-319-68357-7_10,
10.1007/978-3-319-68418-5_10,
10.1007/978-3-319-68445-1_88,
10.1007/978-3-319-68454-3_67,
10.1007/978-3-319-68771-1_12,
10.1007/978-3-319-69084-1_4,hal-01576055
10.1007/978-3-319-69179-4_59,hal-01675091
10.1007/978-3-319-69462-7_44,hal-02352950
10.1007/978-3-319-69860-1_8,
10.1007/978-3-319-70136-3_10,
10.1007/978-3-319-70353-4_53,
10.1007/978-3-319-70548-4_483,hal-01861275
10.1007/978-3-319-70548-4_519,
10.1007/978-3-319-70694-8_14,cea-01832760
10.1007/978-3-319-70724-2_2,
10.1007/978-3-319-70972-7_27,hal-01898742
10.1007/978-3-319-72440-9_39,
10.1007/978-3-319-72453-9_14,hal-02177217
10.1007/978-3-319-73506-1_5,
10.1007/978-3-319-73830-7_28,
10.1007/978-3-319-74636-4_15,
10.1007/978-3-319-75140-5,insu-01876500
10.1007/978-3-319-75140-5_24,
10.1007/978-3-319-75140-5_26,insu-01878637
10.1007/978-3-319-75140-5_28,
10.1007/978-3-319-75420-8_10,
10.1007/978-3-319-75895-4_21,
10.1007/978-3-319-76148-0_1,
10.1007/978-3-319-76620-1_7,hal-02171945
10.1007/978-3-319-78024-5_9,
10.1007/978-3-319-79026-8_29,
10.1007/978-3-319-89339-6_14,
10.1007/978-3-319-89339-6_5,hal-02171943
10.1007/978-3-319-89743-1_31,hal-01756459
10.1007/978-3-319-91545-6_25,
10.1007/978-3-319-92384-0_14,
10.1007/978-3-319-92919-4_9,
10.1007/978-3-319-93725-0,hal-01708981
10.1007/978-3-319-94580-4_6,
10.1007/978-3-319-94616-0_25,
10.1007/978-3-319-94809-6_13,
10.1007/978-3-319-94833-1_2,hal-02343591
10.1007/978-3-319-96083-8_61,
10.1007/978-3-319-96175-0_12,insu-01886629
10.1007/978-3-319-97163-6_7,hal-01922163
10.1007/978-3-319-99052-1_3,hal-01697815
10.1007/978-3-642-27833-4_1182-2,insu-01162496
10.1007/978-3-642-27833-4_1650-4,insu-01162989
10.1007/978-3-642-27833-4_1706-2,insu-01161447
10.1007/978-3-642-27833-4_1758-4,insu-01162982
10.1007/978-3-642-27833-4_4028-3,insu-01162990
10.1007/978-3-642-27833-4_4029-3,insu-01161454
10.1007/978-3-642-27833-4_648-3,insu-01161461
10.1007/978-3-658-14721-1,halshs-01452000
10.1007/978-3-662-46706-0_13,hal-02176873
10.1007/978-3-662-46706-0_15,hal-02176874
10.1007/978-3-662-46800-5_23,hal-02163313
10.1007/978-3-662-47989-6_9,hal-02163312
10.1007/978-3-662-48653-5_42,hal-01207253
10.1007/978-3-662-48800-3_6,hal-02163311
10.1007/978-3-662-49188-1_17,
10.1007/978-3-662-49188-1_22,
10.1007/978-3-662-49188-1_29,
10.1007/978-3-662-49188-1_36,
10.1007/978-3-662-49188-1_56,
10.1007/978-3-662-49301-4_1,hal-02177729
10.1007/978-3-662-49376-2_40,
10.1007/978-3-662-49376-2_58,
10.1007/978-3-662-49376-2_6,
10.1007/978-3-662-49896-5_19,hal-01382384
10.1007/978-3-662-52993-5_25,hal-02163310
10.1007/978-3-662-52993-5_27,hal-01404164
10.1007/978-3-662-53018-4_24,hal-01401016
10.1007/978-3-662-53018-4_5,hal-02163309
10.1007/978-3-662-53140-2_24,hal-01399578
10.1007/978-3-662-53887-6_1,cea-01832762
10.1007/978-3-662-54037-4_4,
10.1007/978-3-662-54323-8,hal-02063543
10.1007/978-3-662-54323-8_1,
10.1007/978-3-662-54323-8_2,
10.1007/978-3-662-54323-8_3,
10.1007/978-3-662-54323-8_4,
10.1007/978-3-662-54323-8_5,
10.1007/978-3-662-54323-8_6,
10.1007/978-3-662-54323-8_7,
10.1007/978-3-662-54323-8_8,
10.1007/978-3-662-54323-8_9,
10.1007/978-3-662-58387-6_10,hal-02171949
10.1007/978-3-662-58664-8_1,
10.1007/978-3-662-58931-1_74,
10.1007/978-4-431-55579-7_8,
10.1007/978-94-017-7197-9_2,
10.1007/978-94-017-7285-3,hal-02797999
10.1007/978-94-017-7423-9_7,
10.1007/978-94-017-7509-0_51,
10.1007/978-94-017-7755-1_12,
10.1007/978-94-017-9673-6_18,
10.1007/978-981-10-0126-0_12,
10.1007/978-981-10-1741-4_19,
10.1007/978-981-10-3364-3_1,
10.1007/978-981-10-5439-6,hal-02166142
10.1007/978-981-10-5439-6_1,
10.1007/978-981-10-5439-6_2,
10.1007/978-981-10-5439-6_3,
10.1007/978-981-10-5439-6_4,
10.1007/978-981-10-5439-6_5,
10.1007/978-981-10-5439-6_6,
10.1007/978-981-10-6713-6_16,
10.1007/978-981-10-7149-2_80,
10.1007/9789401772853,
10.1007/pl00008760,
10.1007/s00015-016-0244-1,insu-01476435
10.1007/s00018-015-1965-4,
10.1007/s00023-018-0744-9,
10.1007/s00026-018-0371-7,
10.1007/s00030-017-0458-6,hal-02339649
10.1007/s00031-015-9355-4,hal-01017691
10.1007/s00031-018-9505-6,
10.1007/s00033-017-0865-x,hal-02169458
10.1007/s00038-017-1063-5,hal-01863800
10.1007/s00038-018-1186-3,hal-02623934
10.1007/s00039-017-0426-7,
10.1007/s00062-017-0581-0,hal-01520254
10.1007/s00062-017-0594-8,
10.1007/s00066-019-01461-6,
10.1007/s00109-018-01737-x,hal-02089381
10.1007/s00114-016-1404-x,hal-02053610
10.1007/s00114-017-1468-2,hal-01690007
10.1007/s00125-014-3472-9,
10.1007/s00125-015-3585-9,
10.1007/s00125-015-3659-8,hal-01830978
10.1007/s00125-017-4325-0,
10.1007/s00125-017-4489-7,
10.1007/s00125-018-4586-2,
10.1007/s00125-018-4798-5,
10.1007/s00125-019-04972-0,
10.1007/s00125-019-05016-3,
10.1007/s00125-019-4846-9,
10.1007/s00125-020-05160-1,
10.1007/s00127-014-0969-y,
10.1007/s00127-016-1249-9,hal-01332602
10.1007/s00134-007-0598-y,
10.1007/s00134-014-3577-0,
10.1007/s00134-014-3622-z,
10.1007/s00134-015-3665-9,
10.1007/s00134-015-3674-8,
10.1007/s00134-015-3690-8,
10.1007/s00134-015-3707-3,
10.1007/s00134-015-3738-9,hal-01935179
10.1007/s00134-015-3755-8,
10.1007/s00134-015-3794-1,
10.1007/s00134-015-3853-7,
10.1007/s00134-015-3857-3,
10.1007/s00134-015-3900-4,
10.1007/s00134-015-4053-1,
10.1007/s00134-015-4073-x,
10.1007/s00134-015-4141-2,
10.1007/s00134-015-4162-x,
10.1007/s00134-016-4245-3,
10.1007/s00134-016-4247-1,
10.1007/s00134-016-4278-7,
10.1007/s00134-016-4326-3,
10.1007/s00134-016-4399-z,
10.1007/s00134-016-4407-3,
10.1007/s00134-016-4421-5,
10.1007/s00134-016-4503-4,
10.1007/s00134-016-4527-9,
10.1007/s00134-016-4560-8,
10.1007/s00134-017-4716-1,
10.1007/s00134-017-4734-z,
10.1007/s00134-017-4862-5,
10.1007/s00134-017-4891-0,
10.1007/s00134-017-4907-9,
10.1007/s00134-017-4914-x,
10.1007/s00134-017-4919-5,
10.1007/s00134-017-4947-1,
10.1007/s00134-017-4951-5,
10.1007/s00134-017-4978-7,
10.1007/s00134-017-4986-7,
10.1007/s00134-017-4999-2,
10.1007/s00134-018-05507-8,
10.1007/s00134-018-5060-9,
10.1007/s00134-018-5067-2,
10.1007/s00134-018-5071-6,
10.1007/s00134-018-5102-3,
10.1007/s00134-018-5141-9,
10.1007/s00134-018-5160-6,
10.1007/s00134-018-5172-2,
10.1007/s00134-018-5187-8,
10.1007/s00134-018-5228-3,
10.1007/s00134-018-5242-5,
10.1007/s00134-018-5285-7,
10.1007/s00134-018-5396-1,
10.1007/s00134-018-5451-y,hal-02169564
10.1007/s00134-018-5458-4,
10.1007/s00134-019-05538-9,
10.1007/s00134-019-05596-z,
10.1007/s00134-019-05603-3,
10.1007/s00134-019-05604-2,
10.1007/s00134-019-05616-y,
10.1007/s00134-019-05621-1,
10.1007/s00134-019-05625-x,
10.1007/s00134-019-05722-x,
10.1007/s00134-019-05808-6,
10.1007/s00134-019-05883-9,
10.1007/s00134-020-06245-6,
10.1007/s00134-020-06297-8,
10.1007/s00142-017-0129-y,
10.1007/s00145-014-9179-8,
10.1007/s00145-014-9189-6,hal-02190203
10.1007/s00145-016-9251-7,hal-01953916
10.1007/s00145-018-9295-y,
10.1007/s00145-018-9297-9,hal-02177224
10.1007/s00159-015-0088-0,insu-01231962
10.1007/s00161-015-0463-0,hal-01545566
10.1007/s00167-005-0022-5,
10.1007/s00167-011-1742-3,
10.1007/s00167-013-2476-1,
10.1007/s00167-013-2502-3,
10.1007/s00167-013-2553-5,
10.1007/s00167-013-2651-4,
10.1007/s00167-014-2984-7,
10.1007/s00167-014-3245-5,
10.1007/s00167-014-3417-3,
10.1007/s00167-014-3471-x,
10.1007/s00167-014-3483-6,
10.1007/s00167-015-3804-4,
10.1007/s00167-016-4067-4,
10.1007/s00167-016-4069-2,
10.1007/s00167-016-4210-2,
10.1007/s00167-016-4407-4,
10.1007/s00167-017-4458-1,
10.1007/s00167-018-05344-8,
10.1007/s00167-018-5025-0,
10.1007/s00167-018-5159-0,
10.1007/s00167-018-5219-5,
10.1007/s00167-018-5260-4,
10.1007/s00167-018-5268-9,
10.1007/s00167-018-5325-4,
10.1007/s00167-019-05347-z,
10.1007/s00170-017-0433-8,
10.1007/s00180-016-0694-y,
10.1007/s00180-019-00913-y,hal-02461861
10.1007/s00184-018-0662-3,hal-01418370
10.1007/s00192-015-2848-9,hal-02559120
10.1007/s00192-015-2878-3,
10.1007/s00192-015-2918-z,hal-01908417
10.1007/s00192-016-3196-0,
10.1007/s00192-016-3252-9,
10.1007/s00192-018-3598-2,
10.1007/s00192-018-3693-4,
10.1007/s00192-019-03923-y,hal-02631731
10.1007/s00192-019-03933-w,hal-02631735
10.1007/s00192-019-03953-6,hal-02631739
10.1007/s00200-017-0326-y,
10.1007/s00205-019-01476-4,
10.1007/s00208-014-1064-0,
10.1007/s00208-014-1103-x,
10.1007/s00208-016-1422-1,hal-01087784
10.1007/s00209-016-1751-5,
10.1007/s00211-017-0900-z,hal-02169456
10.1007/s00213-015-4167-8,
10.1007/s00216-019-02015-6,hal-02973986
10.1007/s00220-014-2279-3,hal-00916917
10.1007/s00220-014-2281-9,
10.1007/s00221-013-3717-8,
10.1007/s00221-014-4125-4,
10.1007/s00221-015-4336-3,
10.1007/s00221-015-4361-2,
10.1007/s00221-016-4838-7,
10.1007/s00221-016-4842-y,
10.1007/s00222-016-0696-y,
10.1007/s00223-015-0020-7,
10.1007/s00227-012-2031-5,
10.1007/s00228-016-2193-z,inserm-01802839
10.1007/s00228-017-2276-5,inserm-01802861
10.1007/s00228-017-2343-y,hal-02404887
10.1007/s00228-018-2515-4,
10.1007/s00228-018-2575-5,
10.1007/s00228-019-02627-y,
10.1007/s00228-019-02692-3,
10.1007/s00228-020-02849-5,
10.1007/s00228-020-02952-7,
10.1007/s00233-016-9845-2,hal-02184498
10.1007/s00234-015-1609-2,
10.1007/s00234-015-1617-2,
10.1007/s00240-018-1062-x,hal-02160797
10.1007/s00246-019-02072-9,
10.1007/s00247-015-3285-0,
10.1007/s00247-017-3804-2,
10.1007/s00256-014-2003-6,
10.1007/s00256-015-2302-6,hal-01734802
10.1007/s00259-014-2891-7,inserm-02440505
10.1007/s00259-017-3798-x,
10.1007/s00259-019-04296-6,
10.1007/s00259-019-04353-0,
10.1007/s00262-018-2259-0,
10.1007/s00264-018-3858-2,
10.1007/s00268-012-1443-1,
10.1007/s00268-012-1857-9,
10.1007/s00268-020-05436-y,
10.1007/s00270-017-1737-7,
10.1007/s00270-019-02197-7,
10.1007/s00276-015-1484-x,
10.1007/s00276-017-1954-4,
10.1007/s00276-019-02232-9,
10.1007/s00276-019-02242-7,
10.1007/s00276-019-02275-y,
10.1007/s00276-019-02287-8,
10.1007/s00280-018-3555-2,
10.1007/s00285-012-0629-3,
10.1007/s00285-014-0768-9,hal-00860218
10.1007/s00296-013-2710-7,
10.1007/s00296-016-3460-0,
10.1007/s00296-018-3987-3,hal-02091332
10.1007/s00296-018-4194-y,
10.1007/s00296-018-4200-4,
10.1007/s00330-010-1942-0,
10.1007/s00330-015-4069-5,
10.1007/s00330-016-4416-1,
10.1007/s00330-016-4673-z,
10.1007/s00330-016-4681-z,hal-01576080
10.1007/s00330-018-5959-0,
10.1007/s00338-018-1732-8,hal-01906466
